race_date,place_code,race_no,car_no,player_code,player_name,prefecture,kyuhan,prev_kyuhan,kyakusitu,sotugyouki,age,heikin_tokuten,nige_cnt,makuri_cnt,sasi_cnt,mark_cnt,back_cnt,home_tori,st_tori,syouritu,rentairitu2,rentairitu3,ketujyou_tuika_hojyu,shumoku_name,kyori,shukai,kyoso_shurui,yudo_sensyu
2026-03-29,83,3,2,013888,細川 貴史,広 島,A2,A2,追,87,45,85.12,0,0,1,3,0,0,5,4.0,16.0,41.0,,A級特選,1625,4,先固,八尋 翔平
2026-03-29,83,3,3,015212,山口 龍也,長 崎,A1,S2,追,111,31,88.2,0,1,2,0,0,0,2,15.0,15.0,20.0,,A級特選,1625,4,先固,八尋 翔平
2026-03-29,83,3,4,014528,落合 達彦,静 岡,A1,A1,追,96,39,91.03,0,1,6,6,0,0,3,7.0,50.0,69.0,,A級特選,1625,4,先固,八尋 翔平
2026-03-29,83,3,5,015483,谷元 奎心,山 口,A1,A1,逃,117,25,86.04,0,4,1,0,1,0,0,19.0,23.0,38.0,,A級特選,1625,4,先固,八尋 翔平
2026-03-29,83,3,6,012924,太田黒 大心,熊 本,A1,A1,追,74,51,85.1,0,0,2,3,0,0,5,6.0,17.0,34.0,,A級特選,1625,4,先固,八尋 翔平
2026-03-29,83,3,7,013058,富 弥昭,山 口,A1,S2,追,76,54,89.11,1,1,3,0,1,0,1,29.0,29.0,29.0,,A級特選,1625,4,先固,八尋 翔平
2026-03-29,83,4,1,014428,鹿内 翔,青 森,A1,A1,追,95,40,89.9,0,0,2,3,0,1,6,5.0,25.0,55.0,,A級特選,1625,4,先固,稲吉 悠大
2026-03-29,83,4,2,015734,岡崎 陸登,愛 媛,A1,A2,逃,123,28,88.87,5,4,0,0,9,10,8,16.0,37.0,54.0,,A級特選,1625,4,先固,稲吉 悠大
2026-03-29,83,4,3,014193,玉手 翔,兵 庫,A2,A1,追,91,42,87.46,0,0,3,6,0,0,2,6.0,30.0,53.0,,A級特選,1625,4,先固,稲吉 悠大
2026-03-29,83,4,4,014620,二條 祐也,徳 島,A1,A1,追,97,40,86.8,0,0,6,2,0,1,4,28.0,38.0,66.0,,A級特選,1625,4,先固,稲吉 悠大
2026-03-29,83,4,5,013976,明田 春喜,北海道,A2,A1,追,89,45,93.39,0,1,13,1,0,0,1,35.0,53.0,82.0,,A級特選,1625,4,先固,稲吉 悠大
2026-03-29,83,4,6,013333,小西 誠也,三 重,A2,A3,追,80,49,77.61,0,0,0,0,0,0,0,0.0,0.0,11.0,,A級特選,1625,4,先固,稲吉 悠大
2026-03-29,83,4,7,015339,土田 武志,茨 城,A1,A1,逃,115,26,86.0,1,1,0,1,8,9,1,7.0,23.0,46.0,,A級特選,1625,4,先固,稲吉 悠大
2026-03-29,83,5,1,014904,渡辺 ゆかり,山 梨,L1,L1,追,102,44,44.85,0,0,0,0,0,2,0,0.0,0.0,3.0,,L級ガ一般,1625,4,I固,川野 深
2026-03-29,83,5,2,015761,吉村 美有紀,愛 媛,L1,L1,両,124,23,47.81,0,1,1,2,2,3,4,3.0,14.0,25.0,,L級ガ一般,1625,4,I固,川野 深
2026-03-29,83,5,3,014897,岡村 育子,埼 玉,L1,L1,追,102,49,45.09,0,0,0,0,0,0,0,0.0,0.0,4.0,,L級ガ一般,1625,4,I固,川野 深
2026-03-29,83,5,4,015857,伊藤 優里,三 重,L1,L1,両,126,21,43.0,0,0,0,0,1,0,0,0.0,0.0,0.0,,L級ガ一般,1625,4,I固,川野 深
2026-03-29,83,5,5,015321,比嘉 真梨代,沖 縄,L1,L1,追,114,37,48.63,0,0,0,1,0,0,4,0.0,4.0,13.0,,L級ガ一般,1625,4,I固,川野 深
2026-03-29,83,5,6,015309,黒沢 夢姫,埼 玉,L1,L1,追,114,28,49.0,0,0,1,1,0,0,0,7.0,15.0,23.0,,L級ガ一般,1625,4,I固,川野 深
2026-03-29,83,5,7,015151,山本 知佳,山 口,L1,L1,両,110,34,49.5,0,0,2,1,0,0,0,9.0,13.0,18.0,(補充),L級ガ一般,1625,4,I固,川野 深
2026-03-29,83,6,1,014752,竹内 雄作,岐 阜,S2,A1,逃,99,38,98.31,6,5,1,1,12,12,7,23.0,43.0,50.0,,S級一般,2025,5,先固,中村 翔平
2026-03-29,83,6,2,014348,坂本 貴史,青 森,S2,S1,両,94,37,98.71,0,0,3,3,2,3,10,9.0,18.0,34.0,,S級一般,2025,5,先固,中村 翔平
2026-03-29,83,6,3,015380,外田 心斗,愛 媛,S2,S2,逃,115,27,96.75,1,2,2,2,5,6,1,7.0,25.0,32.0,,S級一般,2025,5,先固,中村 翔平
2026-03-29,83,6,4,014551,山下 一輝,山 口,S2,S2,追,96,36,100.26,0,2,4,1,2,1,4,20.0,23.0,36.0,,S級一般,2025,5,先固,中村 翔平
2026-03-29,83,6,5,013901,山田 敦也,北海道,S2,S2,追,88,42,98.0,0,0,1,1,0,0,0,0.0,8.0,28.0,,S級一般,2025,5,先固,中村 翔平
2026-03-29,83,6,6,015388,松尾 勇吾,熊 本,S2,S2,追,115,27,92.72,0,0,0,0,1,1,5,0.0,0.0,8.0,,S級一般,2025,5,先固,中村 翔平
2026-03-29,83,7,1,014043,中園 和剛,福 岡,S2,A1,追,89,43,94.93,0,1,3,4,0,0,8,9.0,25.0,31.0,(補充),S級一般,2025,5,先固,稲吉 悠大
2026-03-29,83,7,2,014680,増原 正人,広 島,S2,A1,両,98,42,101.5,0,0,2,1,0,0,1,0.0,20.0,40.0,,S級一般,2025,5,先固,稲吉 悠大
2026-03-29,83,7,3,014130,竹山 陵太,宮 城,S2,S2,追,91,40,98.03,0,0,8,0,0,0,7,12.0,25.0,31.0,,S級一般,2025,5,先固,稲吉 悠大
2026-03-29,83,7,4,015361,高田 修汰,福 井,S2,S2,逃,115,26,97.04,4,0,0,0,12,11,1,9.0,18.0,27.0,,S級一般,2025,5,先固,稲吉 悠大
2026-03-29,83,7,5,014228,片折 亮太,埼 玉,S2,S2,両,92,38,94.33,0,1,0,0,1,0,0,0.0,33.0,33.0,,S級一般,2025,5,先固,稲吉 悠大
2026-03-29,83,7,6,014136,金澤 竜二,福 島,S2,S2,両,91,40,92.35,2,0,0,0,6,8,1,0.0,5.0,11.0,(追加),S級一般,2025,5,先固,稲吉 悠大
2026-03-29,83,7,7,015211,平尾 一晃,長 崎,S2,S2,逃,111,29,98.8,2,6,2,0,7,5,6,16.0,32.0,35.0,(追加),S級一般,2025,5,先固,稲吉 悠大
2026-03-29,83,8,1,015336,小畑 勝広,茨 城,S2,S2,逃,115,26,101.77,3,4,2,0,11,12,4,25.0,33.0,44.0,(追加),S級特選,2025,5,先固,鶴 良生
2026-03-29,83,8,2,014553,久米 良,徳 島,S1,S1,追,96,38,105.37,0,0,4,2,0,0,4,3.0,18.0,28.0,,S級特選,2025,5,先固,鶴 良生
2026-03-29,83,8,3,014394,不破 将登,岐 阜,S2,S1,両,94,37,101.62,0,0,6,1,0,0,1,9.0,21.0,31.0,,S級特選,2025,5,先固,鶴 良生
2026-03-29,83,8,4,014552,福島 武士,香 川,S2,S1,追,96,40,99.95,0,0,4,2,0,0,1,4.0,27.0,45.0,,S級特選,2025,5,先固,鶴 良生
2026-03-29,83,8,5,014826,菅原 裕太,静 岡,S2,S2,追,100,34,102.58,0,0,4,2,0,0,3,9.0,18.0,43.0,,S級特選,2025,5,先固,鶴 良生
2026-03-29,83,8,6,014263,樫山 恭柄,福 岡,S2,S2,追,92,39,95.68,0,0,1,0,0,0,6,0.0,3.0,6.0,,S級特選,2025,5,先固,鶴 良生
2026-03-29,83,8,7,015638,昼田 達哉,岡 山,S2,S2,逃,121,27,100.51,3,3,2,0,6,6,1,18.0,29.0,48.0,,S級特選,2025,5,先固,鶴 良生
2026-03-29,83,9,1,015738,梶原 海斗,福 岡,S2,S2,逃,123,26,103.46,6,6,0,0,12,15,0,26.0,46.0,57.0,,S級特選,2025,5,先固,八尋 翔平
2026-03-29,83,9,2,014837,神田 紘輔,大 阪,S1,S1,追,100,39,106.15,0,0,6,3,0,0,5,15.0,28.0,37.0,,S級特選,2025,5,先固,八尋 翔平
2026-03-29,83,9,3,013737,筒井 敦史,岡 山,S1,S2,追,85,49,99.08,0,0,3,2,0,0,2,7.0,19.0,26.0,(追加),S級特選,2025,5,先固,八尋 翔平
2026-03-29,83,9,4,014942,清水 剛志,福 井,S2,A1,両,103,35,100.76,0,0,5,1,0,1,4,18.0,27.0,36.0,,S級特選,2025,5,先固,八尋 翔平
2026-03-29,83,9,5,015122,島川 将貴,徳 島,S1,S1,逃,109,31,100.04,0,3,2,1,2,2,14,11.0,23.0,34.0,,S級特選,2025,5,先固,八尋 翔平
2026-03-29,83,9,6,014259,戸田 洋平,岡 山,S2,S2,追,92,42,97.3,0,0,1,3,0,0,1,5.0,20.0,35.0,(追加),S級特選,2025,5,先固,八尋 翔平
2026-03-29,83,9,7,014199,松岡 孔明,熊 本,S2,S2,両,91,43,97.75,0,0,5,0,1,1,3,14.0,17.0,35.0,,S級特選,2025,5,先固,八尋 翔平
2026-03-29,83,10,1,015080,児玉 碧衣,福 岡,L1,L1,逃,108,30,57.34,10,12,0,0,16,5,1,91.0,95.0,95.0,,L級ガ決勝,1625,4,I固,中村 翔平
2026-03-29,83,10,2,015770,東 美月,兵 庫,L1,L1,両,124,24,51.57,0,1,4,3,0,0,0,11.0,30.0,57.0,,L級ガ決勝,1625,4,I固,中村 翔平
2026-03-29,83,10,3,015866,高木 萌那,福 岡,L1,L1,逃,126,21,53.63,0,7,2,2,2,0,0,18.0,50.0,68.0,,L級ガ決勝,1625,4,I固,中村 翔平
2026-03-29,83,10,4,015407,出口 倫子,長 崎,L1,L1,追,116,29,47.92,0,0,1,1,0,0,0,0.0,7.0,19.0,,L級ガ決勝,1625,4,I固,中村 翔平
2026-03-29,83,10,5,015216,加藤 恵,青 森,L1,L1,両,112,40,50.54,8,1,1,1,20,15,3,5.0,30.0,52.0,,L級ガ決勝,1625,4,I固,中村 翔平
2026-03-29,83,10,6,014966,田中 まい,千 葉,L1,L1,両,104,36,51.96,1,6,2,3,6,8,1,12.0,36.0,54.0,,L級ガ決勝,1625,4,I固,中村 翔平
2026-03-29,83,10,7,015938,牧田 咲子,青 森,L1,L1,両,128,24,48.11,0,0,2,0,0,0,0,3.0,7.0,25.0,,L級ガ決勝,1625,4,I固,中村 翔平
2026-03-29,83,11,1,015740,櫻木 雄太,福 岡,A1,A1,逃,123,25,93.79,6,9,2,0,12,4,8,50.0,70.0,75.0,,A級決勝,1625,4,先固,鶴 良生
2026-03-29,83,11,2,015529,塚本 瑠羽,神奈川,A1,A2,逃,119,28,93.38,3,7,0,1,6,3,2,55.0,61.0,72.0,,A級決勝,1625,4,先固,鶴 良生
2026-03-29,83,11,3,014145,篠原 忍,愛 知,A1,S2,両,91,43,92.46,0,0,6,2,0,0,3,17.0,28.0,46.0,,A級決勝,1625,4,先固,鶴 良生
2026-03-29,83,11,4,015907,上杉 有弘,福 井,A2,A2,逃,127,24,90.9,8,7,0,0,15,9,0,54.0,68.0,68.0,,A級決勝,1625,4,先固,鶴 良生
2026-03-29,83,11,5,015839,船山 真生,愛 媛,A2,A2,逃,125,22,87.95,5,5,0,1,12,13,4,25.0,45.0,66.0,,A級決勝,1625,4,先固,鶴 良生
2026-03-29,83,11,6,015811,水谷 亮太,愛 知,A2,A3,逃,125,29,83.22,5,7,1,0,14,11,13,18.0,48.0,66.0,,A級決勝,1625,4,先固,鶴 良生
2026-03-29,83,11,7,014729,高橋 昇平,埼 玉,A1,A1,追,99,36,93.62,0,1,7,5,0,0,5,25.0,54.0,75.0,,A級決勝,1625,4,先固,鶴 良生
2026-03-29,83,12,1,015061,取鳥 雄吾,岡 山,S1,S1,逃,107,31,107.84,7,3,2,0,15,7,12,34.0,46.0,57.0,,S級決勝,2025,5,先固,稲吉 悠大
2026-03-29,83,12,2,015412,菊池 岳仁,長 野,S1,S1,逃,117,25,110.85,9,1,0,0,12,11,4,28.0,47.0,57.0,,S級決勝,2025,5,先固,稲吉 悠大
2026-03-29,83,12,3,015183,小森 貴大,福 井,S1,S2,両,111,36,105.83,2,2,1,0,8,10,3,16.0,20.0,41.0,,S級決勝,2025,5,先固,稲吉 悠大
2026-03-29,83,12,4,014485,田中 勇二,岡 山,S1,S1,追,95,38,104.82,0,1,9,3,0,0,3,16.0,35.0,45.0,,S級決勝,2025,5,先固,稲吉 悠大
2026-03-29,83,12,5,014472,坂口 晃輔,三 重,S1,S1,追,95,38,105.52,0,0,4,2,0,0,5,20.0,30.0,50.0,,S級決勝,2025,5,先固,稲吉 悠大
2026-03-29,83,12,6,014045,吉本 卓仁,福 岡,S1,S1,両,89,42,104.16,0,3,7,0,0,0,1,20.0,40.0,52.0,,S級決勝,2025,5,先固,稲吉 悠大
2026-03-29,83,12,7,014794,阿部 力也,宮 城,S1,S2,追,100,38,109.48,0,0,8,2,0,0,4,14.0,37.0,59.0,,S級決勝,2025,5,先固,稲吉 悠大
2026-03-29,87,1,1,012913,増田 鉄男,徳 島,A3,A2,追,74,51,77.25,0,0,6,5,0,0,3,14.0,39.0,57.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,1,2,015923,右近 陸人,山 口,A3,A3,逃,127,25,73.1,9,3,0,1,18,16,17,6.0,43.0,60.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,1,3,013176,早川 成矢,埼 玉,A3,A3,両,78,50,71.93,0,10,2,0,2,0,0,22.0,38.0,48.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,1,4,014067,工藤 考生,埼 玉,A3,A3,追,90,44,70.5,0,0,5,4,0,0,1,11.0,25.0,44.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,1,5,014276,坂本 敏也,北海道,A3,A3,両,93,39,66.0,0,1,0,0,4,3,0,6.0,6.0,20.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,1,6,012329,松尾 正人,熊 本,A3,A3,追,66,55,64.84,0,0,0,1,0,0,0,0.0,3.0,15.0,(追加),A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,2,1,011935,高嶋 一朗,岡 山,A3,A3,追,62,58,76.07,0,0,10,7,0,0,0,22.0,62.0,74.0,,A級チ予選,1625,4,先固,緒方 将樹
2026-03-29,87,2,2,014295,山崎 寛巳,新 潟,A3,A2,逃,93,42,73.55,1,2,1,1,5,4,4,16.0,27.0,44.0,,A級チ予選,1625,4,先固,緒方 将樹
2026-03-29,87,2,3,014289,羽石 国臣,栃 木,A3,A2,追,93,51,72.08,0,0,2,1,0,0,1,8.0,12.0,24.0,,A級チ予選,1625,4,先固,緒方 将樹
2026-03-29,87,2,4,014559,田山 誠,長 崎,A3,A3,逃,96,38,70.95,8,4,1,0,11,9,2,41.0,54.0,54.0,,A級チ予選,1625,4,先固,緒方 将樹
2026-03-29,87,2,5,013887,沖本 尚織,広 島,A3,A3,追,87,46,70.11,0,0,1,0,0,0,0,0.0,10.0,50.0,(追加),A級チ予選,1625,4,先固,緒方 将樹
2026-03-29,87,2,6,014884,友永 龍介,山 口,A3,A3,逃,101,35,68.9,3,3,2,0,14,17,9,13.0,26.0,40.0,(追加),A級チ予選,1625,4,先固,緒方 将樹
2026-03-29,87,2,7,012626,原 司,佐 賀,A3,A3,追,70,54,63.8,0,0,0,0,0,0,0,0.0,0.0,0.0,,A級チ予選,1625,4,先固,緒方 将樹
2026-03-29,87,3,1,015870,畑崎 大輝,青 森,A3,A3,逃,127,24,77.81,15,5,0,0,19,17,19,59.0,74.0,85.0,,A級チ予選,1625,4,先固,兼本 将太
2026-03-29,87,3,2,012708,野木 義規,北海道,A3,A2,追,72,53,77.16,0,0,3,9,0,0,2,6.0,40.0,50.0,,A級チ予選,1625,4,先固,兼本 将太
2026-03-29,87,3,3,014778,宮崎 一彰,高 知,A3,A3,両,99,50,74.1,0,1,6,1,0,0,0,36.0,42.0,57.0,,A級チ予選,1625,4,先固,兼本 将太
2026-03-29,87,3,4,015549,阿部 龍也,山 口,A3,A3,逃,119,33,68.56,4,2,2,0,8,12,3,23.0,26.0,40.0,,A級チ予選,1625,4,先固,兼本 将太
2026-03-29,87,3,5,012725,浦山 一栄,東 京,A3,A3,両,72,54,68.04,4,0,2,1,8,11,0,21.0,30.0,34.0,,A級チ予選,1625,4,先固,兼本 将太
2026-03-29,87,3,6,012472,大山 泰伸,香 川,A3,A3,追,68,54,67.63,0,0,1,1,0,0,0,0.0,10.0,21.0,,A級チ予選,1625,4,先固,兼本 将太
2026-03-29,87,3,7,012277,井上 典善,千 葉,A3,A3,追,66,57,67.24,0,0,2,0,0,0,0,4.0,8.0,24.0,,A級チ予選,1625,4,先固,兼本 将太
2026-03-29,87,4,1,015930,野津 宏介,福 岡,A3,A3,逃,127,29,78.11,16,3,0,1,21,21,16,62.0,74.0,88.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,4,2,012934,煤賀 隆幸,秋 田,A3,A2,追,75,50,72.8,0,0,2,2,0,0,2,9.0,19.0,33.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,4,3,014743,鈴木 広人,神奈川,A3,A2,両,99,42,72.58,0,1,6,4,1,1,11,12.0,34.0,46.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,4,4,012966,石川 英昭,静 岡,A3,A2,追,75,54,71.75,0,0,2,2,0,0,6,4.0,16.0,37.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,4,5,012132,甲斐下 智,広 島,A3,A2,追,64,56,70.68,0,0,1,1,0,0,8,3.0,6.0,34.0,(追加),A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,4,6,014643,菅原 洋輔,岩 手,A3,A3,両,98,44,67.48,5,1,1,0,12,13,10,12.0,21.0,37.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,4,7,013299,五十嵐 博一,熊 本,A3,A3,追,79,51,66.85,0,0,0,3,0,0,3,0.0,11.0,33.0,,A級チ予選,1625,4,先固,宮崎 大空
2026-03-29,87,5,1,014354,大島 将人,福 島,A1,A1,追,94,37,87.25,0,0,4,3,0,0,10,7.0,25.0,48.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,5,2,014270,小原 将通,大 分,A1,A1,追,92,38,86.95,0,0,4,2,0,0,1,13.0,27.0,50.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,5,3,015746,峯口 司,長 崎,A1,A2,逃,123,23,84.4,3,4,1,0,7,6,2,18.0,29.0,48.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,5,4,014665,小峰 烈,長 野,A2,A2,両,98,45,84.03,3,1,1,1,4,3,2,7.0,22.0,40.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,5,5,015838,森 柾斗,徳 島,A2,A2,逃,125,25,82.0,0,1,0,0,0,0,0,33.0,33.0,33.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,5,6,013348,内藤 敦,岡 山,A1,A1,追,80,49,81.33,0,0,1,2,0,0,1,3.0,10.0,16.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,5,7,014374,屋良 朝春,沖 縄,A2,A1,両,94,42,79.11,0,0,0,3,1,1,6,0.0,16.0,22.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,6,1,014224,矢島 一弥,群 馬,A1,A1,追,92,40,87.36,0,0,6,1,0,0,2,16.0,23.0,53.0,,A級特予選,1625,4,先固,緒方 将樹
2026-03-29,87,6,2,015432,水森 湧太,東 京,A1,A1,両,117,26,87.29,0,1,4,4,1,1,3,16.0,37.0,41.0,,A級特予選,1625,4,先固,緒方 将樹
2026-03-29,87,6,3,015652,橋本 陸,福 岡,A1,A2,逃,121,28,82.07,4,4,0,0,13,12,4,14.0,29.0,33.0,,A級特予選,1625,4,先固,緒方 将樹
2026-03-29,87,6,4,015481,山川 奨太,熊 本,A2,A2,逃,117,28,82.04,0,0,3,0,0,0,3,12.0,12.0,28.0,,A級特予選,1625,4,先固,緒方 将樹
2026-03-29,87,6,5,014738,櫻川 雅彦,千 葉,A2,A2,追,99,41,80.96,0,0,2,0,0,0,4,7.0,7.0,19.0,,A級特予選,1625,4,先固,緒方 将樹
2026-03-29,87,6,6,014133,高橋 紀史,佐 賀,A2,A3,追,91,39,80.65,0,1,4,2,1,0,0,7.0,26.0,50.0,,A級特予選,1625,4,先固,緒方 将樹
2026-03-29,87,6,7,015241,山田 祐太,福 島,A2,A2,逃,113,37,79.85,2,1,0,0,4,5,0,0.0,15.0,25.0,,A級特予選,1625,4,先固,緒方 将樹
2026-03-29,87,7,1,014993,副島 和人,神奈川,A1,A1,追,105,42,87.04,0,0,1,2,0,0,4,0.0,14.0,47.0,,A級特予選,1625,4,先固,宮崎 大空
2026-03-29,87,7,2,014849,宗崎 世連,高 知,A1,A1,両,100,34,86.7,1,1,1,0,2,2,1,30.0,30.0,60.0,,A級特予選,1625,4,先固,宮崎 大空
2026-03-29,87,7,3,014116,安東 宏高,大 分,A2,A1,追,90,43,86.33,0,0,3,3,1,1,5,4.0,28.0,42.0,,A級特予選,1625,4,先固,宮崎 大空
2026-03-29,87,7,4,015707,池邉 聖,神奈川,A1,A1,逃,123,31,83.77,3,6,0,1,9,10,5,29.0,37.0,48.0,,A級特予選,1625,4,先固,宮崎 大空
2026-03-29,87,7,5,013587,船曳 義之,香 川,A2,A2,追,83,49,82.66,0,0,3,2,0,0,2,11.0,18.0,22.0,,A級特予選,1625,4,先固,宮崎 大空
2026-03-29,87,7,6,013594,高田 真幸,福 岡,A2,A2,両,83,48,82.58,1,4,2,1,1,1,3,17.0,27.0,34.0,,A級特予選,1625,4,先固,宮崎 大空
2026-03-29,87,7,7,014652,原 清孝,沖 縄,A2,A3,両,98,49,76.87,0,0,2,0,2,3,0,4.0,8.0,20.0,,A級特予選,1625,4,先固,宮崎 大空
2026-03-29,87,8,1,015842,松本 定,福 岡,A2,A2,逃,125,29,91.11,14,2,1,0,21,19,5,44.0,62.0,70.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,8,2,011854,紫原 政文,福 岡,A1,A1,追,61,58,88.33,0,0,4,6,0,0,1,14.0,37.0,40.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,8,3,013908,菅田 和宏,宮 城,A2,A2,逃,88,43,83.71,4,2,2,2,8,10,15,14.0,35.0,42.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,8,4,012479,田中 弘章,福 岡,A2,A2,追,68,54,83.27,0,0,1,5,0,0,4,0.0,20.0,34.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,8,5,013613,宗景 祐樹,栃 木,A2,A2,追,84,50,81.6,0,0,0,1,0,0,1,0.0,8.0,16.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,8,6,011427,川口 秀人,徳 島,A2,A2,追,57,59,80.28,0,0,0,1,0,0,0,0.0,4.0,4.0,,A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,8,7,011341,黒崎 直行,栃 木,A2,A2,追,57,59,78.96,0,0,0,0,0,0,0,0.0,0.0,7.0,(追加),A級特予選,1625,4,先固,谷口 力也
2026-03-29,87,9,1,013497,藤田 昌宏,岡 山,A1,S2,両,82,51,94.9,5,3,4,2,8,8,2,27.0,42.0,54.0,,A級初特選,1625,4,先固,兼本 将太
2026-03-29,87,9,2,013550,安部 達也,埼 玉,A1,S2,追,83,48,93.12,0,0,2,4,0,0,1,4.0,25.0,45.0,,A級初特選,1625,4,先固,兼本 将太
2026-03-29,87,9,3,015689,菊地 圭,宮 城,A1,A1,逃,123,24,92.57,8,5,1,0,16,15,11,26.0,46.0,63.0,,A級初特選,1625,4,先固,兼本 将太
2026-03-29,87,9,4,014119,中村 雅仁,熊 本,A1,S2,追,90,44,91.44,0,0,3,5,0,0,2,11.0,29.0,44.0,,A級初特選,1625,4,先固,兼本 将太
2026-03-29,87,9,5,015423,上川 直紀,栃 木,A1,A1,両,117,29,91.3,2,10,5,0,5,2,1,36.0,56.0,66.0,,A級初特選,1625,4,先固,兼本 将太
2026-03-29,87,9,6,015559,神開 一輝,福 岡,A1,A1,逃,119,32,89.34,1,1,7,3,1,2,3,33.0,50.0,54.0,(追加),A級初特選,1625,4,先固,兼本 将太
2026-03-29,87,9,7,013902,岩崎 将士,青 森,A1,A2,追,88,43,88.43,0,0,5,4,0,0,8,16.0,37.0,54.0,(追加),A級初特選,1625,4,先固,兼本 将太
2026-03-30,62,1,1,015739,楠本 政明,福 岡,A3,A3,逃,123,30,69.34,9,2,1,1,12,14,10,15.0,40.0,50.0,(追加),A級チ一般,1615,4,先固,増田 仁
2026-03-30,62,1,2,013531,伊藤 司,福 島,A3,A3,逃,83,47,66.75,6,1,1,0,8,9,0,6.0,24.0,33.0,,A級チ一般,1615,4,先固,増田 仁
2026-03-30,62,1,3,014179,肥後 公允,奈 良,A3,A1,両,91,41,68.0,0,0,0,0,1,1,0,0.0,0.0,5.0,,A級チ一般,1615,4,先固,増田 仁
2026-03-30,62,1,4,013526,三澤 勝成,宮 城,A3,A3,追,83,48,67.05,0,0,4,2,0,0,3,2.0,16.0,27.0,,A級チ一般,1615,4,先固,増田 仁
2026-03-30,62,1,5,012986,近藤 直幹,徳 島,A3,A3,追,75,52,70.51,0,0,3,4,0,0,13,5.0,18.0,45.0,(補充),A級チ一般,1615,4,先固,増田 仁
2026-03-30,62,1,6,014745,吉竹 雄城,千 葉,A3,A3,追,99,36,62.39,0,0,0,0,0,0,0,0.0,0.0,7.0,,A級チ一般,1615,4,先固,増田 仁
2026-03-30,62,1,7,013454,関戸 努,宮 城,A3,A3,追,82,51,65.55,0,0,1,1,0,0,4,5.0,11.0,16.0,,A級チ一般,1615,4,先固,増田 仁
2026-03-30,62,2,1,014351,田口 守,山 口,A3,A3,両,94,37,68.58,3,0,2,3,5,5,2,9.0,25.0,32.0,(補充),A級チ一般,1615,4,先固,町田 太我
2026-03-30,62,2,2,013861,岡田 大門,愛 知,A3,A3,両,87,44,69.6,0,2,2,1,0,0,5,13.0,21.0,39.0,,A級チ一般,1615,4,先固,町田 太我
2026-03-30,62,2,3,012656,柴田 健,神奈川,A3,A3,追,71,55,69.52,0,0,3,2,0,0,1,4.0,23.0,42.0,,A級チ一般,1615,4,先固,町田 太我
2026-03-30,62,2,4,014101,永橋 武司,大 阪,A3,A3,両,90,43,68.63,0,2,2,0,0,0,2,15.0,21.0,36.0,,A級チ一般,1615,4,先固,町田 太我
2026-03-30,62,2,5,015708,山口 直樹,神奈川,A3,A3,逃,123,30,73.44,3,3,1,0,7,7,1,27.0,38.0,66.0,,A級チ一般,1615,4,先固,町田 太我
2026-03-30,62,2,6,012509,岡嵜 浩一,神奈川,A3,A3,追,69,57,64.85,0,0,0,0,0,0,0,0.0,0.0,14.0,,A級チ一般,1615,4,先固,町田 太我
2026-03-30,62,2,7,015300,ラモス レオ,沖 縄,A3,A3,逃,113,28,65.14,2,0,0,1,7,10,7,3.0,11.0,18.0,(追加),A級チ一般,1615,4,先固,町田 太我
2026-03-30,62,3,1,014513,樋口 絢土,東 京,A3,A2,追,96,37,76.06,0,0,8,4,0,0,0,20.0,40.0,56.0,,A級チ選抜,1615,4,先固,松浦 悠士
2026-03-30,62,3,2,012754,小野 祐作,岡 山,A3,A3,追,72,53,67.95,0,0,2,1,0,0,1,8.0,12.0,29.0,,A級チ選抜,1615,4,先固,松浦 悠士
2026-03-30,62,3,3,012547,横瀬 聡,福 岡,A3,A3,追,69,54,67.8,0,1,3,2,0,0,0,13.0,20.0,26.0,(追加),A級チ選抜,1615,4,先固,松浦 悠士
